run_label,round,n_run,t_run,flywire_id,reference_backend,comparison_backend,reference_framework,comparison_framework,reference_rate_hz,comparison_rate_hz
nature_2026_05,2,32,100.0,720575940660219521,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0028125,0.0040625
nature_2026_05,2,32,100.0,720575940660220289,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.9475,6.084375
nature_2026_05,2,32,100.0,720575940660223873,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),63.5609375,63.9559375
nature_2026_05,2,32,100.0,720575940660224641,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),2.4759375,2.6696875
nature_2026_05,2,32,100.0,720575940660229505,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),47.3621875,47.706875
nature_2026_05,3,1,0.1,720575940605513649,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940605658033,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,10.0
nature_2026_05,3,1,0.1,720575940605682790,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940605890784,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940606607234,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,0.0
nature_2026_05,3,1,0.1,720575940606866377,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,80.0
nature_2026_05,3,1,0.1,720575940607193986,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940607272649,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,60.0
nature_2026_05,3,1,0.1,720575940607386290,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,30.0
nature_2026_05,3,1,0.1,720575940607451081,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940607689394,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940608498780,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940608735241,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940609133269,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940609405635,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940609407939,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,50.0
nature_2026_05,3,1,0.1,720575940609915204,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940609939780,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940609993284,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940610000964,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940610001220,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940610054980,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,70.0
nature_2026_05,3,1,0.1,720575940610232274,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940610258552,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940610482883,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,50.0
nature_2026_05,3,1,0.1,720575940610611246,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940610621026,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940610677828,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940610803554,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940610916465,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940611015122,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,50.0
nature_2026_05,3,1,0.1,720575940611151406,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940611160930,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940611164770,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940611366058,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940611436408,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940611548878,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940611549902,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,30.0
nature_2026_05,3,1,0.1,720575940611875570,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),230.0,120.0
nature_2026_05,3,1,0.1,720575940612036837,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940612208858,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940612289010,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940612357618,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940612423922,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,70.0
nature_2026_05,3,1,0.1,720575940612479205,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940612537061,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940612558061,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,40.0
nature_2026_05,3,1,0.1,720575940612648106,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940612670570,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),190.0,180.0
nature_2026_05,3,1,0.1,720575940612692633,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,60.0
nature_2026_05,3,1,0.1,720575940612766515,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940612888178,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940612906518,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),90.0,80.0
nature_2026_05,3,1,0.1,720575940612952557,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940613004402,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940613347299,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,10.0
nature_2026_05,3,1,0.1,720575940613670893,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940613687789,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940613743569,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940613929391,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940613943215,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940614128691,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940614660519,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,30.0
nature_2026_05,3,1,0.1,720575940614730914,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940614763666,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),100.0,80.0
nature_2026_05,3,1,0.1,720575940615052812,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940615153494,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940615296766,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940615296818,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,30.0
nature_2026_05,3,1,0.1,720575940615582111,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940615671106,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,60.0
nature_2026_05,3,1,0.1,720575940615811670,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940616018956,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,80.0
nature_2026_05,3,1,0.1,720575940616103218,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),90.0,80.0
nature_2026_05,3,1,0.1,720575940616466260,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940616864086,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940616864217,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940616885538,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),190.0,250.0
nature_2026_05,3,1,0.1,720575940617000768,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),170.0,220.0
nature_2026_05,3,1,0.1,720575940617373268,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940617488477,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940617494877,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940617552057,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940617593233,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,60.0
nature_2026_05,3,1,0.1,720575940617629841,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,50.0
nature_2026_05,3,1,0.1,720575940617937543,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),170.0,190.0
nature_2026_05,3,1,0.1,720575940618165019,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),120.0,120.0
nature_2026_05,3,1,0.1,720575940618238523,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,50.0
nature_2026_05,3,1,0.1,720575940618472261,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,50.0
nature_2026_05,3,1,0.1,720575940618574749,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940618696989,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940618726171,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,20.0
nature_2026_05,3,1,0.1,720575940618800064,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940618859480,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940619114048,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940619173534,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940619176094,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940619473624,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,40.0
nature_2026_05,3,1,0.1,720575940619588568,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940619671616,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940619877396,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),90.0,70.0
nature_2026_05,3,1,0.1,720575940619973712,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),120.0,110.0
nature_2026_05,3,1,0.1,720575940620025620,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940620031366,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,50.0
nature_2026_05,3,1,0.1,720575940620170887,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940620271636,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940620274085,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,80.0
nature_2026_05,3,1,0.1,720575940620292116,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940620335269,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,60.0
nature_2026_05,3,1,0.1,720575940620346673,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940620374693,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,30.0
nature_2026_05,3,1,0.1,720575940620473547,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940620474278,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940620481240,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940620673985,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940620714150,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940620780272,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940620805046,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940620873793,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940620874757,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),130.0,100.0
nature_2026_05,3,1,0.1,720575940621057702,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940621148948,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940621261296,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940621399899,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,40.0
nature_2026_05,3,1,0.1,720575940621422518,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940621468404,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940621502051,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),160.0,170.0
nature_2026_05,3,1,0.1,720575940621538142,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940621573030,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940621586854,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,60.0
nature_2026_05,3,1,0.1,720575940621667693,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940621754367,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),210.0,240.0
nature_2026_05,3,1,0.1,720575940621771041,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,20.0
nature_2026_05,3,1,0.1,720575940621777390,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940622027222,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940622116705,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,70.0
nature_2026_05,3,1,0.1,720575940622235425,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,50.0
nature_2026_05,3,1,0.1,720575940622348156,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940622624214,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940622695448,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),160.0,140.0
nature_2026_05,3,1,0.1,720575940622810153,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940623072013,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940623137818,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940623192781,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940623209165,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,20.0
nature_2026_05,3,1,0.1,720575940623210445,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,70.0
nature_2026_05,3,1,0.1,720575940623211725,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,60.0
nature_2026_05,3,1,0.1,720575940623352063,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,70.0
nature_2026_05,3,1,0.1,720575940623453959,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940623478115,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940624023188,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940624310857,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940624484796,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940624623287,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,20.0
nature_2026_05,3,1,0.1,720575940624897516,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940624906483,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940624963786,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),230.0,210.0
nature_2026_05,3,1,0.1,720575940624966840,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940625045180,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,60.0
nature_2026_05,3,1,0.1,720575940625047484,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,50.0
nature_2026_05,3,1,0.1,720575940625102692,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,60.0
nature_2026_05,3,1,0.1,720575940625164558,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940625175054,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,70.0
nature_2026_05,3,1,0.1,720575940625178768,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940625580988,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940625705930,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,60.0
nature_2026_05,3,1,0.1,720575940625737776,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940625861660,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940625867056,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,60.0
nature_2026_05,3,1,0.1,720575940625874992,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),90.0,70.0
nature_2026_05,3,1,0.1,720575940625875504,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,50.0
nature_2026_05,3,1,0.1,720575940626191306,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),100.0,110.0
nature_2026_05,3,1,0.1,720575940626278974,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,20.0
nature_2026_05,3,1,0.1,720575940626279742,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940626289021,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940626308697,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,3,1,0.1,720575940626495746,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,40.0
nature_2026_05,3,1,0.1,720575940626626597,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940626826288,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940626835146,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,80.0
nature_2026_05,3,1,0.1,720575940626870846,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940626972056,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940626993694,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940626999464,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940627083294,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,20.0
nature_2026_05,3,1,0.1,720575940627086594,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940627099338,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,20.0
nature_2026_05,3,1,0.1,720575940627107271,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940627312668,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940627383685,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),140.0,130.0
nature_2026_05,3,1,0.1,720575940627410451,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940627704392,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940627779983,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940627812168,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,30.0
nature_2026_05,3,1,0.1,720575940627828296,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940627847752,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940628070419,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940628114684,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,70.0
nature_2026_05,3,1,0.1,720575940628446010,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940628598121,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),90.0,70.0
nature_2026_05,3,1,0.1,720575940628648809,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940628676457,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940628743752,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,60.0
nature_2026_05,3,1,0.1,720575940628755815,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,70.0
nature_2026_05,3,1,0.1,720575940628802069,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940628815381,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940628826128,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,30.0
nature_2026_05,3,1,0.1,720575940628853239,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),240.0,180.0
nature_2026_05,3,1,0.1,720575940628972048,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.0,40.0
nature_2026_05,3,1,0.1,720575940628997123,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,10.0
nature_2026_05,3,1,0.1,720575940628998659,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,20.0
nature_2026_05,3,1,0.1,720575940629000783,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940629176663,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),200.0,280.0
nature_2026_05,3,1,0.1,720575940629207963,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940629239934,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940629421415,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940629459718,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940629561347,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,20.0
nature_2026_05,3,1,0.1,720575940629623351,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,10.0
nature_2026_05,3,1,0.1,720575940629778554,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),100.0,90.0
nature_2026_05,3,1,0.1,720575940629810748,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,50.0
nature_2026_05,3,1,0.1,720575940629812346,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,0.0
nature_2026_05,3,1,0.1,720575940629855787,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,3,1,0.1,720575940629888530,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),140.0,130.0
nature_2026_05,3,1,0.1,720575940630034231,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,3,1,0.1,720575940630233916,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),200.0,220.0
