run_label,round,reference_backend,reference_framework,comparison_backend,comparison_framework,t_run,n_run,flywire_id,reference_rate_hz,comparison_rate_hz
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940623478115,17.5,18.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940623718380,0.625,0.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940623847181,4.0625,3.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624023188,28.125,27.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624310857,11.25,12.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624484796,49.375,50.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624600840,5.3125,3.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624623287,32.1875,32.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624897516,28.4375,28.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624906483,30.625,27.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624963786,194.6875,205.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940624966840,33.4375,34.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625045180,80.625,79.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625047484,51.5625,51.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625102692,60.3125,62.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625164558,6.875,7.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625175054,63.75,65.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625178768,32.5,33.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625580988,39.0625,37.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625612474,2.1875,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625641402,1.5625,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625705930,68.4375,69.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625737776,38.125,34.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625861660,44.375,41.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625867056,68.4375,70.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625874992,61.875,62.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940625875504,52.1875,53.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626094350,1.5625,5.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626191306,110.3125,113.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626278974,18.125,16.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626279742,43.75,45.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626289021,15.9375,17.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626308697,29.375,30.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626468178,0.625,2.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626495746,38.125,39.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626626597,26.5625,25.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626826288,4.375,2.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626835146,77.8125,79.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626860421,0.0,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626870846,6.25,7.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626968216,1.875,1.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626972056,35.625,37.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626993694,20.3125,18.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940626999464,9.6875,11.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627083294,22.5,25.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627086594,21.25,23.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627099338,38.125,37.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627107271,15.3125,15.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627312668,8.75,8.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627383685,135.625,139.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627410451,33.4375,31.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627419676,0.625,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627704392,5.0,5.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627779983,22.1875,20.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627812168,20.3125,21.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627814728,3.125,5.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627828296,13.75,12.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940627847752,47.5,47.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628029180,0.0,0.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628070419,8.125,8.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628114684,71.875,74.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628446010,25.625,27.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628598121,72.5,73.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628648809,48.4375,47.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628676457,23.4375,23.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628743752,60.3125,60.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628755815,60.9375,61.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628802069,11.25,11.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628815381,17.1875,17.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628826128,36.875,37.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628853239,195.9375,199.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628972048,48.4375,50.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628995331,5.3125,6.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628997123,16.875,15.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940628998659,17.5,18.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629000783,21.5625,21.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629176663,199.0625,193.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629207963,25.625,26.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629239934,13.4375,12.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629421415,10.0,8.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629459718,3.4375,3.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629561347,26.5625,27.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629623351,3.125,6.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629778554,91.5625,91.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629804158,0.0,0.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629810748,54.0625,50.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629812346,10.625,10.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629855787,12.5,13.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940629888530,140.9375,142.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630034231,15.625,16.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630233916,196.25,206.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630291767,0.9375,1.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630403031,0.625,0.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630488540,16.5625,16.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630579574,66.875,71.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630664556,37.5,37.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630665210,19.0625,17.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630667372,40.0,40.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630674038,21.25,22.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630683385,50.0,49.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630689644,0.625,0.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630695798,0.3125,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630771449,36.5625,37.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630797113,180.625,203.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630806267,26.25,26.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630820919,38.125,37.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630839371,1.5625,2.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630865724,57.8125,56.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630868793,100.625,101.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630931999,5.3125,6.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940630980559,12.1875,13.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631108303,1.5625,3.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631168057,18.75,19.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631179831,10.3125,12.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631283267,15.9375,14.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631340815,14.0625,12.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631349335,70.9375,72.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631406411,41.25,41.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631629160,1.25,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631662648,10.3125,9.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631703608,54.0625,55.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631714119,19.0625,18.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631918649,70.3125,67.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631959097,51.875,51.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631989352,1.25,0.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631994728,18.125,20.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631997032,49.6875,52.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940631999080,32.1875,31.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632047890,85.0,83.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632118156,68.4375,70.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632134227,9.0625,8.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632159519,12.8125,10.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632252743,56.25,55.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632304711,24.375,22.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632365905,38.75,38.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632425919,184.6875,198.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632602532,52.1875,53.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632648612,105.3125,106.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632659404,6.875,8.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632722515,0.3125,0.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632722771,45.625,45.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632889389,194.375,191.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632936332,34.0625,34.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940632962786,0.9375,0.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633116256,3.4375,3.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633143833,200.0,207.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633185567,65.9375,70.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633195148,5.625,4.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633218444,35.625,35.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633277209,93.4375,95.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633293025,18.75,20.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633308371,4.0625,3.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633316563,18.125,19.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633373651,12.8125,12.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940633612698,40.3125,41.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940634210155,10.0,10.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940634301852,28.4375,30.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940634428058,3.4375,3.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940634645600,63.125,62.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940634756203,3.125,5.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940634825623,12.8125,14.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635055039,39.375,39.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635166571,0.3125,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635179871,73.4375,74.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635211115,10.9375,11.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635239672,30.3125,31.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635360924,55.9375,57.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635578303,34.0625,36.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635696279,9.6875,10.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635837887,9.6875,10.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940635839077,9.6875,9.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940636053678,68.4375,71.5625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940636165624,28.4375,29.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940636346487,8.125,10.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940636809646,19.0625,19.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940636828334,10.9375,10.0
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940636895406,26.25,28.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940637144944,14.6875,14.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940637360730,6.25,5.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940637568838,193.4375,201.25
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940637578853,35.625,35.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940637656286,12.1875,12.8125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940637790527,6.875,8.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940638088262,3.4375,3.75
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940638103349,108.75,113.4375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940638202345,197.5,204.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639170723,0.625,0.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639198397,20.0,19.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639198653,194.6875,200.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639259967,200.625,199.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639285949,78.125,79.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639332736,194.375,200.9375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639425112,23.4375,24.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639785379,5.625,4.375
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639786915,30.625,31.875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639813365,0.0,0.3125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940639972816,15.0,15.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940640589171,109.375,113.125
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940640649691,190.625,189.6875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940641366517,70.3125,72.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940641480949,9.0625,7.5
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940641585627,0.625,0.625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940642335373,11.25,14.0625
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940642428045,65.3125,67.1875
nature_2026_05,3,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,32,720575940642449909,35.3125,31.875
